,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,0.55,-,-,-,1.15,1.02,-
1,,3,,,,3,3,
2,-,-,-,-,-,-,-,-
3,0.73,-0.78,1.19,0.38,1.69,1.18,1.20,0.91
4,152%,-161%,59%,-48%,132%,252%,0%,139%
