,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22,FQ2 '22,FQ3 '22
0,0.39,-0.65,-0.39,-0.70,0.64,-0.27,-0.06,-0.25
1,10,9,5,5,11,9,8,6
2,0.36,-0.71,-0.48,-0.88,0.59,-0.58,-0.08,-0.41
3,0.37,-0.52,-0.08,0.16,1.37,0.13,0.52,0.17
4,-41%,23%,74%,135%,270%,125%,750%,6%
