,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.25,0.20,0.24,0.20,0.33,0.34,0.35,-
1,8,7,7,6,7,10,6,
2,0.25,0.19,0.23,0.18,0.33,0.32,0.33,0.37
3,0.19,0.20,0.22,0.18,0.34,0.31,0.34,0.41
4,-54%,-31%,-8%,-28%,79%,55%,55%,128%
