,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.40,0.14,0.09,-0.01,0.02,-,-0.33,-
1,9,14,7,6,6,,3,
2,0.40,0.07,-4.00,-0.93,0.02,0.02,0.01,-0.02
3,-,4.80,-1.40,-0.99,-,-2.83,-1.67,-0.15
4,-,1100%,-450%,-348%,-,-159%,-19%,85%
