,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.40,0.18,-,-,-,0.47,0.03,0.09
1,3,3,,,,4,4,3
2,0.38,0.17,0.24,0.15,0.42,0.46,0.01,0.08
3,0.37,0.32,0.45,0.18,0.47,0.49,0.03,0
4,-33%,0%,50%,64%,27%,53%,-93%,-99%
