,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,0.51,-,-,-,-,-,0.63
1,,3,,,,,,3
2,0.32,0.49,0.36,0.58,0.52,0.61,0.68,0.65
3,0.48,0.52,0.37,0.62,0.60,0.58,0.60,0.64
4,118%,8%,-40%,-10%,25%,12%,62%,3%
