,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-0.29,-0.33,-0.39,0.15,0.33,0.35,0.35,0.23
1,41,43,33,33,29,37,21,28
2,-0.35,-0.33,-0.48,0.12,0.28,0.26,0.24,0.16
3,-0.26,-0.25,-0.48,0.37,0.41,0.44,0.44,-0.95
4,-2700%,-1150%,-239%,408%,258%,276%,193%,-357%
