,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22,FQ2 '22,FQ3 '22
0,0.09,0.12,0.51,0.89,0.91,1.19,1.27,1.20
1,61,122,109,111,110,81,82,56
2,0.07,0.09,0.45,0.76,0.79,0.99,1.16,1.09
3,0.15,0.20,0.92,0.99,1.22,1.32,1.36,1.11
4,650%,567%,1050%,1000%,713%,560%,48%,12%
