,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22,FQ2 '22,FQ3 '22
0,-,-,-,-0.25,-0.17,-0.13,-0.12,-0.05
1,,,,45,48,59,41,38
2,-,-,-,-0.26,-0.17,-0.16,-0.15,-0.06
3,-0.39,-0.39,-0.33,-0.28,-0.16,-0.12,-0.12,0.04
4,-18%,0%,25%,32%,60%,70%,63%,113%
