,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21
0,1.15,0.58,0.53,0.76,1.47,1.07,1.16,1.34
1,491,470,393,372,488,433,336,313
2,1.13,0.56,0.51,0.71,1.42,0.99,1.01,1.24
3,1.25,0.64,0.65,0.73,1.68,1.40,1.30,1.24
4,19%,4%,18%,-4%,35%,120%,102%,70%
