,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.06,-0.18,-0.44,-0.26,0.02,-0.27,-,-
1,16,13,9,6,5,5,,
2,0.04,-0.22,-0.47,-0.28,-0.02,-0.32,-0.31,-0.49
3,0.18,-0.26,-0.38,-0.16,-0.05,-0.34,-0.39,-0.33
4,400%,-13%,-217%,-633%,-128%,-31%,-3%,-106%
