,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21
0,-,-,-,-,-,2.48,2.66,0.87
1,,,,,,3,3,3
2,-,-,1.82,0.80,0.89,2.44,2.50,0.65
3,0.64,2.02,1.27,1.53,1.96,2.74,2.83,0.68
4,83%,-7%,-42%,292%,206%,36%,123%,-56%
