,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22
0,-,-,-,-0.06,-0.06,-0.05,-0.02,-0.18
1,,,,4,11,8,8,10
2,-,-,-,-0.08,-0.08,-0.07,-0.04,-0.21
3,-0.06,-0.04,-0.02,-0.04,-0.03,-0.02,-0.07,-0.15
4,-700%,-,50%,20%,50%,50%,-250%,-275%
