,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,-0.10,-0.08,-0.05,-0.02,0.01,-0.05,-0.03
1,,6,11,11,17,13,7,7
2,-,-0.11,-0.10,-0.10,-0.06,-0.11,-0.10,-0.07
3,-0.03,-0.20,0.04,0.02,0.09,-0.08,0.02,-0.03
4,84%,-1900%,233%,300%,400%,60%,-50%,-250%
