,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.16,1.18,1.23,1.28,1.36,1.34,1.45,1.43
1,29,24,32,27,20,17,24,18
2,1.13,1.16,1.21,1.23,1.31,1.30,1.38,1.39
3,1.23,1.20,1.38,1.31,1.33,1.38,1.42,1.45
4,15%,9%,29%,19%,8%,15%,3%,11%
