,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-0.23,-0.20,0,0.02,-0.19,-0.24,0.08,0.18
1,9,6,6,3,5,4,6,6
2,-0.24,-0.20,-0.04,0.03,-0.21,-0.25,0.06,0.18
3,-0.24,-0.30,-0.08,0.10,-0.42,-0.25,0.10,0.20
4,20%,-173%,11%,-,-75%,17%,225%,100%
