,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-0.24,-0.21,0,-0.18,-0.05,0.12,-0.07,-0.11
1,8,3,9,6,8,7,9,8
2,-,-,-,-,-0.07,0.10,-0.12,-0.14
3,-0.38,-0.28,-0.32,-0.18,-0.03,0.35,-0.15,-0.27
4,50%,66%,58%,60%,92%,225%,53%,-50%
