,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,0.07,0.12,0.11,0.09,0.09,0.10,0.12
1,,8,13,10,9,10,8,8
2,-,0.05,0.11,0.11,0.07,0.05,0.08,0.11
3,0.14,0.10,0.03,0.02,0.21,0.11,0.15,0.24
4,367%,400%,-70%,-83%,50%,10%,400%,1100%
