,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,0.02,0.02,0.31,0.16,0.07,-,0.03
1,,6,4,6,6,3,,3
2,0.09,-0.11,0.01,0.31,0.11,0.03,0.02,0
3,0.20,-0.14,0.08,0.08,0.30,0.04,0.21,0.26
4,74%,-303%,54%,-70%,50%,129%,163%,225%
