,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.32,0.46,0.60,0.58,0.55,0.59,0.50,0.55
1,10,8,11,4,5,9,7,8
2,0.28,0.48,0.60,0.66,0.44,0.55,0.48,0.56
3,0.28,0.46,0.71,0.74,0.35,0.52,0.41,0.55
4,-18%,5%,87%,37%,25%,13%,-42%,-26%
