,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.03,-0.01,-,-0.09,-,-0.10,-0.07,0.05
1,3,5,,3,,5,3,5
2,0.05,-0.01,-0.06,-0.07,-0.04,-0.02,-0.04,0.05
3,0.07,-0.40,-1.01,-0.29,-0.13,-0.10,-0.05,0.10
4,333%,-4100%,-1110%,-262%,-286%,75%,95%,134%
