,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.34,0.43,0.28,0.32,0.30,0.44,0.47,0.43
1,8,10,9,7,6,6,4,5
2,0.33,0.43,0.25,0.31,0.28,0.42,0.42,0.39
3,0.36,0.49,0.31,0.34,0.41,0.58,0.48,0.46
4,20%,17%,-21%,-6%,14%,18%,55%,35%
