,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-0.59,-0.97,-1.53,-0.66,-0.25,-0.72,-0.63,-0.77
1,7,7,5,7,7,7,6,6
2,-0.63,-0.99,-1.63,-0.59,-0.33,-0.85,-0.73,-0.87
3,-0.44,-0.78,-1.21,-0.29,-0.21,-0.85,-0.62,-1.44
4,-38%,36%,-33%,50%,52%,-9%,49%,-397%
