,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.95,0.54,0.60,0.79,0.76,0.86,0.98,0.20
1,32,24,17,18,18,14,12,13
2,0.89,0.52,0.57,0.73,0.73,0.79,0.93,0.15
3,0.84,0.69,0.74,0.73,0.84,0.91,0.16,0.34
4,-8%,17%,-11%,-24%,0%,32%,-78%,-53%
