,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.34,0.05,-,-,-,0.99,-,1.34
1,4,3,,,,7,,4
2,0.35,0.04,0.05,0.35,0.50,0.91,1.21,1.19
3,0.19,0.17,0.28,0.41,0.81,1.16,1.48,1.52
4,-10%,-56%,75%,86%,326%,582%,429%,271%
