,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.58,1.63,1.17,0.64,0.31,1.64,0.72,0.93
1,9,7,5,6,4,7,5,5
2,0.55,1.61,1.09,0.46,0.30,1.56,0.66,0.86
3,0.57,1.70,1.54,0.91,0.49,1.82,0.91,0.89
4,-17%,-14%,86%,21%,-14%,7%,-41%,-2%
