,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22
0,0.47,0.50,0.79,-,0.60,0.78,-,0.71
1,7,4,9,,3,4,,3
2,0.45,0.48,0.82,0.37,0.55,0.74,1.10,0.65
3,0.45,0.50,0.90,0.43,0.63,0.82,1.16,0.71
4,0%,2%,29%,65%,40%,64%,29%,65%
