,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22
0,1.06,5.26,1.18,0.50,0.95,6.26,1.57,1.10
1,20,23,20,19,16,13,16,13
2,1.02,4.63,1.11,0.41,0.86,6.47,1.59,0.97
3,1.16,4.49,1.81,0.94,0.68,6.07,1.97,1.53
4,16%,-19%,2111%,129%,-41%,35%,9%,63%
