,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.43,-,-,-,-,-,-,-
1,4,,,,,,,
2,1.44,1.55,0.43,0.22,1.59,1.92,0.44,0.13
3,1.56,1.31,0.68,0.32,1.82,2.03,0.43,-0.19
4,1%,-26%,66%,220%,17%,55%,-37%,-159%
