,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.22,1.37,1.12,1.50,1.47,1.66,1.42,1.53
1,26,21,25,23,23,23,20,27
2,1.14,1.34,1.06,1.44,1.39,1.61,1.31,1.55
3,1.16,1.50,1.37,1.74,1.32,1.40,1.31,1.75
4,12%,23%,5%,15%,14%,-7%,-4%,0%
