,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,2.01,1.42,1.47,1.58,2.15,1.57,1.59,1.64
1,20,13,17,19,15,18,15,13
2,1.99,1.38,1.43,1.53,2.11,1.50,1.56,1.60
3,2.02,1.42,1.58,1.64,2.17,1.54,1.61,1.65
4,20%,8%,14%,14%,7%,8%,2%,0%
