,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21
0,2.26,2.36,2.47,2.71,2.88,3.00,3.11,3.27
1,80,103,110,106,97,86,79,89
2,2.23,2.32,2.41,2.66,2.79,2.81,3.01,3.20
3,2.27,2.45,2.57,2.81,3.14,3.03,3.11,3.20
4,33%,34%,25%,23%,38%,24%,21%,14%
