,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22
0,-,-,-,-,-0.09,-0.06,-0.12,-0.19
1,,,,,5,4,5,6
2,-,-0.18,-0.18,-0.04,-0.10,-0.04,-0.10,-0.19
3,-0.05,-0.14,-0.31,-0.10,-0.22,-0.22,-0.15,-0.19
4,82%,43%,-48%,-67%,-376%,-55%,52%,-85%
