,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.29,0.70,0.69,1.23,0.41,0.86,0.85,1.23
1,11,6,9,5,4,7,7,5
2,0.27,0.71,0.67,1.21,0.42,0.83,0.79,1.22
3,0.27,0.78,0.78,1.22,0.47,0.98,0.84,1.23
4,8%,11%,-3%,-9%,74%,26%,8%,0%
