,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.31,0.23,-0.25,-,-,-,-,0.98
1,6,3,3,,,,,5
2,0.32,0.23,-0.03,0.34,0.50,1.24,0.90,0.99
3,0.62,0.37,0.16,1.07,1.11,2.13,1.30,1.50
4,1133%,164%,-61%,613%,79%,476%,713%,40%
