,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.10,0.10,0.15,0.23,0.25,0.19,0.14,0.09
1,9,11,15,8,9,8,7,7
2,0.08,0.08,0.13,0.21,0.22,0.15,0.13,0.05
3,0.13,0.10,0.15,0.25,0.27,0.15,0.12,0.07
4,1200%,43%,150%,212%,108%,50%,-20%,-72%
