,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,-,-,-0.55,-0.44,-0.37,-0.36,-0.42
1,,,,12,16,19,10,11
2,-,-,-,-0.60,-0.44,-0.25,-0.40,-0.58
3,-0.89,-0.57,-0.54,-0.46,-0.60,-0.25,-0.52,-0.58
4,-,28%,45%,32%,33%,56%,4%,-26%
