,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,-,-0.15,-0.15,0.06,-0.32,-0.20,0.13
1,,,14,14,14,11,7,15
2,-,-,-0.19,-0.17,-0.04,-0.37,-0.25,0.06
3,-0.10,-0.38,0,0.05,-0.02,-0.24,0.44,0.09
4,60%,-111%,71%,125%,77%,37%,15310%,73%
