,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,3.27,-1.19,-1.09,0.20,2.17,0.95,1.77,1.39
1,14,6,4,6,5,6,5,9
2,3.23,-1.42,-1.06,0.16,2.13,0.83,1.50,1.25
3,3.25,-4.76,-0.56,0.29,2.44,2.59,1.94,1.36
4,15%,-478%,-141%,-81%,-25%,154%,446%,369%
