,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,-,-,-,2.04,1.54,1.66,1.96
1,,,,,5,3,4,3
2,-,-,1.64,1.82,2.02,1.41,1.59,1.85
3,2.47,1.63,1.56,1.64,2.38,1.72,2.11,2.33
4,29%,6%,7%,23%,-4%,6%,35%,42%
