,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.90,0.49,0.41,0.66,0.78,0.93,0.84,0.86
1,8,7,9,8,5,42,17,16
2,0.91,0.51,0.39,0.61,0.77,0.70,0.80,0.84
3,0.72,0.57,0.63,0.63,1.27,0.80,0.80,0.81
4,18%,46%,-7%,-18%,76%,40%,27%,29%
