,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.70,1.42,0.42,1.07,1.46,1.62,2.05,2.01
1,8,8,6,6,7,4,7,5
2,1.74,1.45,0.40,1.02,1.42,1.63,2.08,2.03
3,2.00,1.33,0.55,1.34,1.62,1.79,2.11,1.92
4,12%,-4%,-68%,-22%,-19%,35%,284%,43%
