,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-0.08,-,-,-,-,-,-,-
1,4,,,,,,,
2,-,-,-,-,-,-,-,-
3,-0.10,-0.05,0,0.06,0.07,0.01,0.02,0.04
4,-120%,71%,-100%,150%,170%,120%,-,-33%
