,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,0.49,0.07,0.79,0.93,1.02,1.23,1.32
1,,4,5,8,3,8,5,6
2,-,0.19,0.05,0.74,0.90,0.97,1.14,1.15
3,0.99,0.09,0.55,0.73,1.04,1.41,1.46,1.22
4,1%,-90%,-43%,-26%,5%,1467%,165%,67%
