,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.85,0.67,-,-,-,0.77,0.84,0.81
1,7,4,,,,4,4,3
2,0.79,0.63,0.70,0.61,0.66,0.65,0.73,0.70
3,0.97,0.78,1.09,0.96,0.89,0.87,1.01,0.83
4,31%,-10%,0%,-18%,-8%,12%,-7%,-14%
