,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.95,0.96,-,0.89,0.93,-,1.26,1.27
1,6,4,,3,3,,4,4
2,0.92,0.95,0.76,0.87,0.91,1.05,1.25,1.24
3,0.95,1.13,0.85,0.92,1.08,1.17,1.29,1.30
4,-19%,2%,-23%,-13%,14%,4%,52%,41%
