,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21
0,0.58,0.23,-0.03,0.54,0.50,0.23,0.63,0.56
1,8,6,5,4,3,5,3,4
2,0.56,0.22,-0.04,0.57,0.47,0.15,0.62,0.51
3,0.47,0.23,-0.11,0.63,0.50,0.57,0.68,0.64
4,-18%,-55%,-118%,9%,6%,148%,718%,2%
