,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22,FQ2 '22
0,-0.46,-,-0.71,-,-,-,-,-0.03
1,3,,3,,,,,3
2,-,-,-1.74,1.38,-0.55,0.53,-,-
3,-0.34,-0.23,-0.90,1.15,-0.14,0.90,-0.79,1.93
4,-6%,-127%,43%,-44%,59%,491%,12%,68%
