,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.55,0.45,0.39,0.31,0.36,0.45,0.27,0.19
1,20,21,20,21,13,16,10,9
2,0.51,0.50,0.37,0.28,0.34,0.41,0.25,0.19
3,0.24,0.53,0.45,0.31,0.39,0.27,0.23,0.26
4,-54%,4%,12%,3%,63%,-49%,-49%,-16%
