,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.55,0.38,0.67,0.81,0.78,0.71,1.06,0.92
1,11,7,7,7,7,7,6,7
2,0.53,0.36,0.68,0.78,0.75,0.67,1.03,0.88
3,0.54,0.46,0.84,1.04,0.75,0.89,1.14,0.99
4,-16%,5%,-5%,53%,39%,93%,36%,-5%
