,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.31,-1.57,-3.57,-1.22,-,-0.42,0.66,0.46
1,7,8,6,3,,3,3,4
2,-1.23,-4.21,-3.97,-1.21,-0.43,-0.53,0.23,0
3,5.70,-1.57,-5.68,-1.45,-0.36,2.75,0.90,-0.56
4,2750%,-362%,-199%,-383%,-106%,275%,116%,61%
