,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22,FQ2 '22
0,0.83,0.48,0.61,-,0.71,0.59,0.64,0.68
1,14,7,8,,5,4,3,5
2,0.84,0.50,0.43,0.45,0.68,0.59,0.62,0.65
3,0.84,0.47,0.21,0.49,0.80,0.62,0.88,0.76
4,42%,38%,-74%,-9%,-5%,32%,319%,55%
