,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,-0.08,0.34,0.79,0.94,0.60,0.89,0.69
1,,8,10,10,4,8,7,6
2,-,-0.14,0.33,0.71,0.95,0.50,0.87,0.63
3,0.87,-0.42,0.46,0.79,1.08,0.51,0.95,0.50
4,9%,-133%,-63%,-35%,24%,221%,107%,-37%
