,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22
0,0.75,-0.04,1.45,1.70,1.80,2.74,3.17,3.58
1,16,15,24,12,10,15,15,17
2,0.72,-0.25,1.39,1.58,1.56,2.78,2.98,3.24
3,0.67,0.43,2.14,2.05,2.38,3.29,4.12,4.34
4,3%,-74%,26%,37%,255%,665%,93%,112%
