,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.53,0.40,0.35,-,-,-,0.45,0.45
1,6,5,4,,,,3,5
2,0.53,0.38,0.34,0.41,0.39,0.40,0.43,0.41
3,0.51,0.45,0.36,0,0.39,0.44,0.49,0.45
4,-6%,-12%,-29%,-100%,-24%,-2%,36%,-
