,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22
0,0.92,0.82,0.85,1.09,0.92,0.91,0.96,1.37
1,10,9,13,9,8,9,7,6
2,0.89,0.80,0.78,1.06,0.86,0.86,0.93,1.32
3,0.94,0.96,0.80,1.19,0.94,0.95,1.04,1.38
4,7%,25%,1%,3%,0%,-1%,30%,16%
