,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.33,-0.05,-0.09,0.17,0.39,-0.09,-0.14,-0.11
1,48,36,42,37,33,26,29,19
2,0.29,-0.09,-0.14,0.14,0.31,-0.23,-0.25,-0.19
3,0.64,-0.10,0.02,0.39,0.62,-0.08,-0.08,-0.18
4,6500%,-350%,100%,63%,-3%,20%,-500%,-146%
