,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,-0.34,-0.18,-0.01,0.06,-0.09,-0.08,-0.12
1,,13,14,15,12,10,8,7
2,-,-0.37,-0.21,-0.11,0.02,-0.11,-0.23,-0.14
3,0.05,-0.16,0.06,0.05,0.03,0.18,-0.32,0.05
4,156%,-7%,186%,225%,-40%,212%,-641%,0%
