,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21
0,-,-0.01,-0.83,-0.55,-0.72,-0.77,-0.58,-0.26
1,,9,8,5,7,4,5,8
2,-,0.03,-0.79,-0.57,-0.65,-0.78,-0.59,-0.28
3,-0.15,-0.02,-1.10,-0.82,-0.76,-0.78,-0.54,-0.15
4,-87%,-150%,-1100%,-647%,-407%,-3800%,51%,82%
