,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.06,0.59,0.31,0.51,0.20,0.62,0.51,0.49
1,14,9,12,6,8,9,4,8
2,0.11,0.59,0.21,0.31,0,0.63,0.46,0.48
3,0.20,0.81,0.78,0.97,0.06,0.69,0.39,0.38
4,-13%,31%,123%,246%,-70%,-15%,-50%,-61%
