,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.51,1.29,1.34,1.56,1.82,1.64,1.91,1.85
1,7,12,9,10,7,12,9,12
2,1.49,1.29,1.30,1.60,1.83,1.52,1.71,1.73
3,1.53,1.40,1.60,1.87,2.00,1.97,1.98,1.85
4,11%,17%,14%,26%,31%,41%,24%,-1%
