,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.19,-0.07,-1.10,0.19,0.01,0.26,0.15,0.31
1,45,49,43,37,44,33,37,41
2,0.17,-0.08,-1.17,0.20,-0.07,0.22,-0.03,0.27
3,0.12,-0.23,-0.35,0.65,0.34,0.89,0.13,0.51
4,-60%,-152%,-209%,91%,183%,487%,137%,-22%
