,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,2.40,1.42,1.49,1.78,-,1.83,-,-
1,10,9,7,5,,5,,
2,2.37,1.39,1.46,1.76,2.80,1.65,2.02,1.98
3,2.38,1.40,1.71,2.02,3.11,2.18,2.41,2.34
4,13%,0%,7%,19%,31%,56%,41%,16%
