,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-0.20,-0.41,-0.36,-0.22,-0.07,-0.19,-0.11,-0.17
1,13,10,15,12,8,8,8,8
2,-0.22,-0.43,-0.39,-0.25,-0.10,-0.22,-0.16,-0.24
3,-0.18,-0.33,-0.34,-0.24,-0.06,-0.12,-0.09,-0.23
4,-178%,-120%,26%,41%,67%,64%,74%,4%
